ticket_id,status,status_group,priority,source,topic,product_group,support_level,agent_group,agent_name,country,latitude,longitude,created_at,created_date,year_month,created_year,created_month_number,created_month_name,created_quarter,created_day_name,expected_first_response_at,first_response_at,response_target_minutes,first_response_minutes,source_response_sla_status,calculated_response_sla_status,response_sla_breached,expected_resolution_at,resolution_at,resolution_target_hours,resolution_hours,source_resolution_sla_status,calculated_resolution_sla_status,resolution_sla_breached,closed_at,closure_hours,agent_interactions,survey_score,is_active_backlog,is_completed,active_overdue,backlog_age_days,invalid_response_timestamp,response_sla_label_mismatch,resolution_sla_label_mismatch,data_quality_issue,agent_id
1666,In progress,Active,Medium,Email,Product setup,Custom software development,Tier 1,1st line support,Bernard Beckley,Greece,39.368279,21.863141,2023-03-24 22:12:44.000000,2023-03-24,2023-03,2023,3,March,Q1,Friday,2023-03-24 23:12:44.000000,2023-03-24 22:54:22.851000,60.0,41.65,Within SLA,Within SLA,False,2023-03-26 22:12:44.000000,,48.0,,SLA Violated,SLA Violated,True,,,2.0,,True,False,True,285.31,False,False,False,None,AG001
1668,Closed,Completed,Medium,Email,Purchasing and invoicing,Custom software development,Tier 1,1st line support,Nicola Wane,Germany,51.165691,10.451526,2023-03-24 04:18:03.000000,2023-03-24,2023-03,2023,3,March,Q1,Friday,2023-03-24 05:18:03.000000,2023-03-24 04:49:47.524000,60.0,31.74,Within SLA,Within SLA,False,2023-03-26 04:18:03.000000,2023-03-25 22:13:45.032000,48.0,41.93,Within SLA,Within SLA,False,2023-03-26 21:12:50.181000,64.91,1.0,4.0,False,True,False,0.0,False,False,False,None,AG004
1669,Closed,Completed,Medium,Email,Feature request,Ready to use Software,Tier 1,1st line support,Nicola Wane,Greece,39.368279,21.863141,2023-03-24 11:22:39.000000,2023-03-24,2023-03,2023,3,March,Q1,Friday,2023-03-24 12:22:39.000000,2023-03-24 11:34:26.586000,60.0,11.79,Within SLA,Within SLA,False,2023-03-26 11:22:39.000000,2023-03-25 18:18:36.714000,48.0,30.93,Within SLA,Within SLA,False,2023-03-25 04:20:03.104000,16.96,1.0,5.0,False,True,False,0.0,False,False,False,None,AG004
1670,Closed,Completed,Low,Email,Feature request,Custom software development,Tier 1,1st line support,Kristos Westoll,Germany,51.165691,10.451526,2023-03-24 20:23:23.000000,2023-03-24,2023-03,2023,3,March,Q1,Friday,2023-03-24 21:23:23.000000,2023-03-24 20:58:52.687000,60.0,35.49,Within SLA,Within SLA,False,2023-03-26 20:23:23.000000,2023-03-26 04:36:20.674000,48.0,32.22,Within SLA,Within SLA,False,2023-03-26 21:37:43.086000,49.24,6.0,1.0,False,True,False,0.0,False,False,False,None,AG003
1671,Closed,Completed,High,Email,Purchasing and invoicing,Other,Tier 1,1st line support,Kristos Westoll,Germany,51.165691,10.451526,2023-03-24 13:35:36.000000,2023-03-24,2023-03,2023,3,March,Q1,Friday,2023-03-24 14:35:36.000000,2023-03-24 16:45:17.144000,60.0,189.69,SLA Violated,SLA Violated,True,2023-03-26 13:35:36.000000,2023-03-28 02:36:52.037000,48.0,85.02,SLA Violated,SLA Violated,True,2023-03-28 03:42:05.694000,86.11,1.0,3.0,False,True,False,0.0,False,False,False,None,AG003
1673,Closed,Completed,High,Chat,Feature request,Ready to use Software,Tier 1,1st line support,Nicola Wane,France,48.864716,2.349014,2023-03-24 21:33:29.000000,2023-03-24,2023-03,2023,3,March,Q1,Friday,2023-03-24 21:35:29.000000,2023-03-24 21:35:18.652000,2.0,1.83,Within SLA,Within SLA,False,2023-03-25 21:33:29.000000,2023-03-25 19:43:26.044000,24.0,22.17,Within SLA,Within SLA,False,2023-03-27 16:01:01.835000,66.46,4.0,4.0,False,True,False,0.0,False,False,False,None,AG004
1674,Resolved,Completed,Medium,Email,Feature request,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Poland,52.536273,19.050639,2023-03-24 06:37:36.000000,2023-03-24,2023-03,2023,3,March,Q1,Friday,2023-03-24 07:37:36.000000,2023-03-24 07:34:25.157000,60.0,56.82,Within SLA,Within SLA,False,2023-03-26 06:37:36.000000,2023-03-24 10:10:41.570000,48.0,3.55,Within SLA,Within SLA,False,,,2.0,,False,True,False,0.0,False,False,False,None,AG005
1675,Closed,Completed,Low,Email,Purchasing and invoicing,Training and Consulting Services,Tier 1,1st line support,Nicola Wane,Italy,43.036776,12.678565,2023-03-25 16:02:04.000000,2023-03-25,2023-03,2023,3,March,Q1,Saturday,2023-03-25 17:02:04.000000,2023-03-25 16:54:19.437000,60.0,52.26,Within SLA,Within SLA,False,2023-03-27 16:02:04.000000,2023-03-26 09:01:07.036000,48.0,16.98,Within SLA,Within SLA,False,2023-03-31 13:22:17.080000,141.34,1.0,5.0,False,True,False,0.0,False,False,False,None,AG004
1676,In progress,Active,Low,Email,Product setup,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Czech Republic,49.8037633,15.4749126,2023-03-25 17:27:15.000000,2023-03-25,2023-03,2023,3,March,Q1,Saturday,2023-03-25 18:27:15.000000,2023-03-25 18:02:38.771000,60.0,35.4,Within SLA,Within SLA,False,2023-03-27 17:27:15.000000,,48.0,,SLA Violated,SLA Violated,True,,,7.0,,True,False,True,284.51,False,False,False,None,AG001
1677,Closed,Completed,Low,Email,Product setup,Ready to use Software,Tier 1,1st line support,Bernard Beckley,United Kingdom,55.378052,-3.435973,2023-03-25 02:51:23.000000,2023-03-25,2023-03,2023,3,March,Q1,Saturday,2023-03-25 03:51:23.000000,2023-03-25 03:46:34.035000,60.0,55.18,Within SLA,Within SLA,False,2023-03-27 02:51:23.000000,2023-03-26 21:21:48.706000,48.0,42.51,Within SLA,Within SLA,False,2023-03-28 00:42:48.713000,69.86,4.0,2.0,False,True,False,0.0,False,False,False,None,AG001
1690,Closed,Completed,Low,Chat,Bug report,Custom software development,Tier 2,2nd line support,Adolpho Messingham,Italy,43.036776,12.678565,2023-03-26 13:36:41.000000,2023-03-26,2023-03,2023,3,March,Q1,Sunday,2023-03-26 13:38:41.000000,2023-03-26 13:37:54.787000,2.0,1.23,Within SLA,Within SLA,False,2023-03-27 13:36:41.000000,2023-03-27 03:29:17.527000,24.0,13.88,Within SLA,Within SLA,False,2023-03-29 19:50:54.196000,78.24,6.0,3.0,False,True,False,0.0,False,False,False,None,AG006
1691,Resolved,Completed,Low,Phone,Other,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,Austria,47.6964719,13.3457347,2023-03-26 01:47:02.000000,2023-03-26,2023-03,2023,3,March,Q1,Sunday,2023-03-26 01:49:02.000000,2023-03-26 01:48:08.214000,2.0,1.1,Within SLA,Within SLA,False,2023-03-28 01:47:02.000000,2023-03-30 20:51:29.670000,48.0,115.07,SLA Violated,SLA Violated,True,,,1.0,,False,True,False,0.0,False,False,False,None,AG002
1692,In progress,Active,Low,Email,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Nicola Wane,Germany,51.165691,10.451526,2023-03-27 16:55:41.000000,2023-03-27,2023-03,2023,3,March,Q1,Monday,2023-03-27 17:55:41.000000,2023-03-27 17:24:29.641000,60.0,28.81,Within SLA,Within SLA,False,2023-03-29 16:55:41.000000,,48.0,,SLA Violated,SLA Violated,True,,,10.0,,True,False,True,282.53,False,False,False,None,AG004
1693,Closed,Completed,Medium,Chat,Bug report,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Bulgaria,42.7249925,25.4833039,2023-03-27 09:48:08.000000,2023-03-27,2023-03,2023,3,March,Q1,Monday,2023-03-27 09:50:08.000000,2023-03-27 09:48:45.443000,2.0,0.62,Within SLA,Within SLA,False,2023-03-28 09:48:08.000000,2023-03-31 12:13:42.218000,24.0,98.43,SLA Violated,SLA Violated,True,2023-04-01 18:55:36.112000,129.12,7.0,4.0,False,True,False,0.0,False,False,False,None,AG001
1694,In progress,Active,High,Email,Feature request,Ready to use Software,Tier 1,1st line support,Sheela Cutten,United Kingdom,55.378052,-3.435973,2023-03-27 19:39:56.000000,2023-03-27,2023-03,2023,3,March,Q1,Monday,2023-03-27 20:39:56.000000,2023-03-27 20:00:33.668000,60.0,20.63,Within SLA,Within SLA,False,2023-03-29 19:39:56.000000,,48.0,,SLA Violated,SLA Violated,True,,,1.0,,True,False,True,282.42,False,False,False,None,AG005
1695,Resolved,Completed,Low,Chat,Product setup,Custom software development,Tier 1,1st line support,Nicola Wane,Republic of Ireland,53.094024,-8.019675,2023-03-27 08:57:08.000000,2023-03-27,2023-03,2023,3,March,Q1,Monday,2023-03-27 08:59:08.000000,2023-03-27 08:57:46.476000,2.0,0.64,Within SLA,Within SLA,False,2023-03-28 08:57:08.000000,2023-03-27 10:34:19.012000,24.0,1.62,Within SLA,Within SLA,False,,,4.0,,False,True,False,0.0,False,False,False,None,AG004
1696,In progress,Active,Low,Phone,Other,Other,Tier 1,1st line support,Sheela Cutten,Austria,47.6964719,13.3457347,2023-03-27 14:12:36.000000,2023-03-27,2023-03,2023,3,March,Q1,Monday,2023-03-27 14:14:36.000000,2023-03-27 14:12:36.876000,2.0,0.01,Within SLA,Within SLA,False,2023-03-29 14:12:36.000000,,48.0,,SLA Violated,SLA Violated,True,,,4.0,,True,False,True,282.64,False,False,False,None,AG005
1697,In progress,Active,Low,Phone,Product setup,Other,Tier 1,1st line support,Sheela Cutten,Poland,52.536273,19.050639,2023-03-28 00:41:10.000000,2023-03-28,2023-03,2023,3,March,Q1,Tuesday,2023-03-28 00:43:10.000000,2023-03-28 00:44:02.913000,2.0,2.88,SLA Violated,SLA Violated,True,2023-03-30 00:41:10.000000,,48.0,,SLA Violated,SLA Violated,True,,,1.0,,True,False,True,282.21,False,False,False,None,AG005
1698,Resolved,Completed,Low,Chat,Feature request,Other,Tier 1,1st line support,Nicola Wane,Italy,43.036776,12.678565,2023-03-28 05:44:27.000000,2023-03-28,2023-03,2023,3,March,Q1,Tuesday,2023-03-28 05:46:27.000000,2023-03-28 05:44:52.962000,2.0,0.43,Within SLA,Within SLA,False,2023-03-29 05:44:27.000000,2023-03-29 03:29:53.369000,24.0,21.76,Within SLA,Within SLA,False,,,6.0,,False,True,False,0.0,False,False,False,None,AG004
1699,Closed,Completed,Medium,Email,Product setup,Training and Consulting Services,Tier 1,1st line support,Connor Danielovitch,Slovenia,46.1491664,14.9860106,2023-03-28 15:16:48.000000,2023-03-28,2023-03,2023,3,March,Q1,Tuesday,2023-03-28 16:16:48.000000,2023-03-28 15:40:03.027000,60.0,23.25,Within SLA,Within SLA,False,2023-03-30 15:16:48.000000,2023-03-29 10:34:11.117000,48.0,19.29,Within SLA,Within SLA,False,2023-04-01 19:47:19.557000,100.51,2.0,4.0,False,True,False,0.0,False,False,False,None,AG002
1700,Closed,Completed,High,Phone,Product setup,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Czech Republic,49.8037633,15.4749126,2023-03-28 16:37:36.000000,2023-03-28,2023-03,2023,3,March,Q1,Tuesday,2023-03-28 16:39:36.000000,2023-03-28 16:38:27.452000,2.0,0.86,Within SLA,Within SLA,False,2023-03-30 16:37:36.000000,2023-03-30 03:53:56.532000,48.0,35.27,Within SLA,Within SLA,False,2023-04-02 23:59:17.013000,127.36,1.0,5.0,False,True,False,0.0,False,False,False,None,AG005
1701,In progress,Active,Low,Chat,Feature request,Other,Tier 2,2nd line support,Adolpho Messingham,Italy,43.036776,12.678565,2023-03-28 20:46:16.000000,2023-03-28,2023-03,2023,3,March,Q1,Tuesday,2023-03-28 20:48:16.000000,2023-03-28 20:48:51.670000,2.0,2.59,SLA Violated,SLA Violated,True,2023-03-29 20:46:16.000000,,24.0,,SLA Violated,SLA Violated,True,,,6.0,,True,False,True,281.37,False,False,False,None,AG006
1702,Resolved,Completed,Low,Email,Purchasing and invoicing,Ready to use Software,Tier 1,1st line support,Nicola Wane,Greece,39.368279,21.863141,2023-03-28 08:09:43.000000,2023-03-28,2023-03,2023,3,March,Q1,Tuesday,2023-03-28 09:09:43.000000,2023-03-28 13:31:54.086000,60.0,322.18,SLA Violated,SLA Violated,True,2023-03-30 08:09:43.000000,2023-03-29 03:29:47.484000,48.0,19.33,Within SLA,Within SLA,False,,,6.0,,False,True,False,0.0,False,False,False,None,AG004
1703,Closed,Completed,High,Phone,Feature request,Ready to use Software,Tier 1,1st line support,Kristos Westoll,Italy,43.036776,12.678565,2023-03-29 11:10:19.000000,2023-03-29,2023-03,2023,3,March,Q1,Wednesday,2023-03-29 11:12:19.000000,2023-03-29 11:11:45.007000,2.0,1.43,Within SLA,Within SLA,False,2023-03-31 11:10:19.000000,2023-03-30 12:09:58.586000,48.0,24.99,Within SLA,Within SLA,False,2023-04-01 10:55:43.931000,71.76,1.0,4.0,False,True,False,0.0,False,False,False,None,AG003
1704,Resolved,Completed,Medium,Email,Product setup,Training and Consulting Services,Tier 2,2nd line support,Michele Whyatt,Poland,52.536273,19.050639,2023-03-29 01:29:54.000000,2023-03-29,2023-03,2023,3,March,Q1,Wednesday,2023-03-29 02:29:54.000000,2023-03-29 02:07:18.955000,60.0,37.42,Within SLA,Within SLA,False,2023-03-31 01:29:54.000000,2023-03-29 10:30:05.418000,48.0,9.0,Within SLA,Within SLA,False,,,9.0,,False,True,False,0.0,False,False,False,None,AG008
1705,Closed,Completed,Medium,Email,Pricing and licensing,Training and Consulting Services,Tier 2,2nd line support,Heather Urry,Italy,43.036776,12.678565,2023-03-29 03:32:03.000000,2023-03-29,2023-03,2023,3,March,Q1,Wednesday,2023-03-29 04:32:03.000000,2023-03-29 03:49:01.265000,60.0,16.97,Within SLA,Within SLA,False,2023-03-31 03:32:03.000000,2023-03-31 03:02:11.849000,48.0,47.5,Within SLA,Within SLA,False,2023-04-03 16:48:13.775000,133.27,1.0,4.0,False,True,False,0.0,False,False,False,None,AG007
1706,In progress,Active,Low,Email,Product setup,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Bulgaria,42.7249925,25.4833039,2023-03-29 17:06:26.000000,2023-03-29,2023-03,2023,3,March,Q1,Wednesday,2023-03-29 18:06:26.000000,2023-03-29 17:49:23.200000,60.0,42.95,Within SLA,Within SLA,False,2023-03-31 17:06:26.000000,,48.0,,SLA Violated,SLA Violated,True,,,1.0,,True,False,True,280.52,False,False,False,None,AG005
1707,Resolved,Completed,Medium,Chat,Pricing and licensing,Custom software development,Tier 1,1st line support,Sheela Cutten,France,48.864716,2.349014,2023-03-29 08:39:21.000000,2023-03-29,2023-03,2023,3,March,Q1,Wednesday,2023-03-29 08:41:21.000000,2023-03-29 08:40:17.375000,2.0,0.94,Within SLA,Within SLA,False,2023-03-30 08:39:21.000000,2023-03-29 09:17:28.861000,24.0,0.64,Within SLA,Within SLA,False,,,6.0,,False,True,False,0.0,False,False,False,None,AG005
1708,Closed,Completed,Low,Chat,Other,Custom software development,Tier 1,1st line support,Bernard Beckley,Czech Republic,49.8037633,15.4749126,2023-03-29 04:00:01.000000,2023-03-29,2023-03,2023,3,March,Q1,Wednesday,2023-03-29 04:02:01.000000,2023-03-29 04:00:06.247000,2.0,0.09,Within SLA,Within SLA,False,2023-03-30 04:00:01.000000,2023-03-29 23:29:25.719000,24.0,19.49,Within SLA,Within SLA,False,2023-04-02 10:05:12.467000,102.09,60.0,4.0,False,True,False,0.0,False,False,False,None,AG001
1709,In progress,Active,Low,Chat,Training request,Training and Consulting Services,Tier 2,2nd line support,Michele Whyatt,United Kingdom,55.378052,-3.435973,2023-03-29 20:14:43.000000,2023-03-29,2023-03,2023,3,March,Q1,Wednesday,2023-03-29 20:16:43.000000,2023-03-29 20:16:25.212000,2.0,1.7,Within SLA,Within SLA,False,2023-03-30 20:14:43.000000,,24.0,,SLA Violated,SLA Violated,True,,,6.0,,True,False,True,280.39,False,False,False,None,AG008
1710,Closed,Completed,Low,Email,Product setup,Ready to use Software,Tier 2,2nd line support,Heather Urry,Poland,52.536273,19.050639,2023-03-30 18:00:20.000000,2023-03-30,2023-03,2023,3,March,Q1,Thursday,2023-03-30 19:00:20.000000,2023-03-30 18:01:44.537000,60.0,1.41,Within SLA,Within SLA,False,2023-04-01 18:00:20.000000,2023-03-31 09:04:42.530000,48.0,15.07,Within SLA,Within SLA,False,2023-04-01 00:57:24.245000,30.95,1.0,4.0,False,True,False,0.0,False,False,False,None,AG007
1711,Closed,Completed,High,Email,Product setup,Ready to use Software,Tier 2,2nd line support,Adolpho Messingham,Spain,39.67337,-4.767726,2023-03-30 15:51:14.000000,2023-03-30,2023-03,2023,3,March,Q1,Thursday,2023-03-30 16:51:14.000000,2023-03-30 16:42:28.606000,60.0,51.24,Within SLA,Within SLA,False,2023-04-01 15:51:14.000000,2023-04-01 04:03:40.284000,48.0,36.21,Within SLA,Within SLA,False,2023-04-04 16:33:53.055000,120.71,1.0,4.0,False,True,False,0.0,False,False,False,None,AG006
1712,Closed,Completed,Low,Email,Feature request,Ready to use Software,Tier 2,2nd line support,Heather Urry,Italy,43.036776,12.678565,2023-03-30 13:19:08.000000,2023-03-30,2023-03,2023,3,March,Q1,Thursday,2023-03-30 14:19:08.000000,2023-03-30 14:00:43.200000,60.0,41.59,Within SLA,Within SLA,False,2023-04-01 13:19:08.000000,2023-03-31 19:26:03.501000,48.0,30.12,Within SLA,Within SLA,False,2023-04-05 13:54:11.236000,144.58,10.0,4.0,False,True,False,0.0,False,False,False,None,AG007
1713,Closed,Completed,High,Email,Feature request,Ready to use Software,Tier 2,2nd line support,Adolpho Messingham,Spain,39.67337,-4.767726,2023-03-30 11:29:45.000000,2023-03-30,2023-03,2023,3,March,Q1,Thursday,2023-03-30 12:29:45.000000,2023-03-30 11:45:25.722000,60.0,15.68,Within SLA,Within SLA,False,2023-04-01 11:29:45.000000,2023-04-01 04:25:10.078000,48.0,40.92,Within SLA,Within SLA,False,2023-04-01 07:01:00.364000,43.52,2.0,4.0,False,True,False,0.0,False,False,False,None,AG006
1714,Closed,Completed,High,Email,Bug report,Ready to use Software,Tier 2,2nd line support,Heather Urry,Republic of Ireland,53.094024,-8.019675,2023-03-30 17:10:34.000000,2023-03-30,2023-03,2023,3,March,Q1,Thursday,2023-03-30 18:10:34.000000,2023-03-30 17:11:07.810000,60.0,0.56,Within SLA,Within SLA,False,2023-04-01 17:10:34.000000,2023-03-31 22:27:16.581000,48.0,29.28,Within SLA,Within SLA,False,2023-04-03 02:53:18.201000,81.71,1.0,1.0,False,True,False,0.0,False,False,False,None,AG007
1715,Closed,Completed,Medium,Email,Pricing and licensing,Custom software development,Tier 1,1st line support,Kristos Westoll,Germany,51.165691,10.451526,2023-03-30 22:34:43.000000,2023-03-30,2023-03,2023,3,March,Q1,Thursday,2023-03-30 23:34:43.000000,2023-03-30 22:58:41.948000,60.0,23.98,Within SLA,Within SLA,False,2023-04-01 22:34:43.000000,2023-04-04 20:01:01.434000,48.0,117.44,SLA Violated,SLA Violated,True,2023-04-05 13:55:35.134000,135.35,8.0,3.0,False,True,False,0.0,False,False,False,None,AG003
1717,Closed,Completed,Medium,Chat,Other,Custom software development,Tier 1,1st line support,Bernard Beckley,Greece,39.368279,21.863141,2023-03-30 04:23:37.000000,2023-03-30,2023-03,2023,3,March,Q1,Thursday,2023-03-30 04:25:37.000000,2023-03-30 04:27:13.688000,2.0,3.61,SLA Violated,SLA Violated,True,2023-03-31 04:23:37.000000,2023-03-31 03:13:03.357000,24.0,22.82,Within SLA,Within SLA,False,2023-04-01 22:37:48.569000,66.24,4.0,3.0,False,True,False,0.0,False,False,False,None,AG001
1718,Resolved,Completed,Low,Chat,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Slovenia,46.1491664,14.9860106,2023-03-30 22:31:49.000000,2023-03-30,2023-03,2023,3,March,Q1,Thursday,2023-03-30 22:33:49.000000,2023-03-30 22:32:50.454000,2.0,1.02,Within SLA,Within SLA,False,2023-03-31 22:31:49.000000,2023-03-31 13:51:54.477000,24.0,15.33,Within SLA,Within SLA,False,,,4.0,,False,True,False,0.0,False,False,False,None,AG001
1719,In progress,Active,Low,Chat,Product setup,Ready to use Software,Tier 1,1st line support,Nicola Wane,Slovenia,46.1491664,14.9860106,2023-03-30 07:13:06.000000,2023-03-30,2023-03,2023,3,March,Q1,Thursday,2023-03-30 07:15:06.000000,2023-03-30 07:13:38.154000,2.0,0.54,Within SLA,Within SLA,False,2023-03-31 07:13:06.000000,,24.0,,SLA Violated,SLA Violated,True,,,7.0,,True,False,True,279.94,False,False,False,None,AG004
1720,Resolved,Completed,Low,Email,Bug report,Ready to use Software,Tier 1,1st line support,Nicola Wane,Italy,43.036776,12.678565,2023-03-30 12:29:28.000000,2023-03-30,2023-03,2023,3,March,Q1,Thursday,2023-03-30 13:29:28.000000,2023-03-30 13:15:57.877000,60.0,46.5,Within SLA,Within SLA,False,2023-04-01 12:29:28.000000,2023-03-31 21:35:36.487000,48.0,33.1,Within SLA,Within SLA,False,,,8.0,,False,True,False,0.0,False,False,False,None,AG004
1721,Closed,Completed,Low,Email,Product setup,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Slovenia,46.1491664,14.9860106,2023-03-30 15:37:40.000000,2023-03-30,2023-03,2023,3,March,Q1,Thursday,2023-03-30 16:37:40.000000,2023-03-30 15:38:53.630000,60.0,1.23,Within SLA,Within SLA,False,2023-04-01 15:37:40.000000,2023-04-01 00:45:41.094000,48.0,33.13,Within SLA,Within SLA,False,2023-04-05 16:32:25.225000,144.91,2.0,3.0,False,True,False,0.0,False,False,False,None,AG005
1722,Resolved,Completed,Low,Chat,Feature request,Custom software development,Tier 1,1st line support,Connor Danielovitch,France,48.864716,2.349014,2023-03-30 20:59:16.000000,2023-03-30,2023-03,2023,3,March,Q1,Thursday,2023-03-30 21:01:16.000000,2023-03-30 20:59:37.687000,2.0,0.36,Within SLA,Within SLA,False,2023-03-31 20:59:16.000000,2023-03-31 19:19:55.227000,24.0,22.34,Within SLA,Within SLA,False,,,60.0,,False,True,False,0.0,False,False,False,None,AG002
1723,Closed,Completed,Low,Email,Bug report,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,Germany,51.165691,10.451526,2023-03-31 04:57:23.000000,2023-03-31,2023-03,2023,3,March,Q1,Friday,2023-03-31 05:57:23.000000,2023-03-31 04:58:36.590000,60.0,1.23,Within SLA,Within SLA,False,2023-04-02 04:57:23.000000,2023-03-31 20:37:55.303000,48.0,15.68,Within SLA,Within SLA,False,2023-04-04 14:58:40.304000,106.02,7.0,5.0,False,True,False,0.0,False,False,False,None,AG002
1725,Closed,Completed,Low,Email,Purchasing and invoicing,Custom software development,Tier 1,1st line support,Bernard Beckley,Greece,39.368279,21.863141,2023-03-31 03:10:35.000000,2023-03-31,2023-03,2023,3,March,Q1,Friday,2023-03-31 04:10:35.000000,2023-03-31 03:53:24.563000,60.0,42.83,Within SLA,Within SLA,False,2023-04-02 03:10:35.000000,2023-04-03 18:45:08.652000,48.0,87.58,SLA Violated,SLA Violated,True,2023-04-05 14:21:19.117000,131.18,1.0,4.0,False,True,False,0.0,False,False,False,None,AG001
